time,open,high,low,close,volume
2021-07-19 08:15:00,60.5,60.5,60.0,60.0,1475
2021-07-16 17:30:00,62.22,62.22,62.22,62.22,100
2021-07-16 16:45:00,62.16,62.16,62.16,62.16,170
2021-07-16 16:30:00,62.0,62.0,62.0,62.0,260
2021-07-16 16:15:00,62.14,62.15,62.14,62.15,283
2021-07-16 16:00:00,61.95,62.09,61.5,62.05,63994
2021-07-16 15:45:00,61.49,62.05,61.25,61.88,40057
2021-07-16 15:30:00,61.585,61.79,61.36,61.5,25611
2021-07-16 15:15:00,62.77,62.79,61.3,61.65,48333
2021-07-16 15:00:00,63.04,63.18,62.1601,62.82,32856
2021-07-16 14:45:00,63.29,63.6,63.011,63.48,23836
2021-07-16 14:30:00,63.23,63.62,63.16,63.47,14670
2021-07-16 14:15:00,63.26,63.3825,63.05,63.33,9302
2021-07-16 14:00:00,63.39,63.41,62.91,63.242,13376
2021-07-16 13:45:00,63.3563,63.57,63.15,63.55,14177
2021-07-16 13:30:00,63.61,63.6499,63.26,63.26,5639
2021-07-16 13:15:00,63.84,63.845,63.475,63.63,4187
2021-07-16 13:00:00,63.44,63.94,63.3379,63.94,6258
2021-07-16 12:45:00,63.525,63.61,63.1747,63.4,11794
2021-07-16 12:30:00,63.92,63.9948,63.3779,63.4221,11847
2021-07-16 12:15:00,63.9,64.0999,63.64,63.94,7252
2021-07-16 12:00:00,64.2,64.21,63.75,63.9084,9339
2021-07-16 11:45:00,64.02,64.4369,64.0,64.2,10675
2021-07-16 11:30:00,64.31,64.31,63.73,64.23,3656
2021-07-16 11:15:00,64.328,64.37,63.55,64.37,14579
2021-07-16 11:00:00,63.86,64.5,63.7301,64.2528,8287
2021-07-16 10:45:00,63.44,64.44,63.44,63.99,11395
2021-07-16 10:30:00,63.745,63.92,62.78,63.26,35984
2021-07-16 10:15:00,65.4599,65.4599,63.222,64.2,16696
2021-07-16 10:00:00,65.98,65.99,64.95,65.125,9655
2021-07-16 09:45:00,66.28,66.6901,65.67,65.96,19524
2021-07-16 09:30:00,66.82,66.82,66.82,66.82,132
2021-07-16 08:15:00,65.85,65.85,65.85,65.85,270
2021-07-15 16:00:00,65.78,65.9999,65.69,65.85,32655
2021-07-15 15:45:00,65.47,65.89,65.46,65.76,21447
2021-07-15 15:30:00,65.1129,65.59,65.1129,65.555,7792
2021-07-15 15:15:00,65.66,65.66,65.27,65.4,5470
2021-07-15 15:00:00,65.6,65.8018,65.39,65.75,9162
2021-07-15 14:45:00,65.3375,65.81,65.1211,65.705,7084
2021-07-15 14:30:00,64.79,65.2399,64.71,65.1586,8682
2021-07-15 14:15:00,64.71,64.94,64.3,64.725,16839
2021-07-15 14:00:00,65.1101,65.225,64.18,64.72,24106
2021-07-15 13:45:00,65.3,65.54,65.0,65.3914,10122
2021-07-15 13:30:00,64.82,65.4899,64.81,65.4899,8813
2021-07-15 13:15:00,65.2517,65.2517,64.81,64.84,16949
2021-07-15 13:00:00,65.77,65.94,65.26,65.27,14964
2021-07-15 12:45:00,65.8,66.12,65.74,65.97,12331
2021-07-15 12:30:00,66.14,66.17,65.74,65.8488,6779
2021-07-15 12:15:00,66.19,66.27,65.36,66.07,14879
2021-07-15 12:00:00,66.35,66.35,65.925,66.24,11758
2021-07-15 11:45:00,66.47,66.66,66.11,66.18,7441
2021-07-15 11:30:00,66.42,66.79,66.26,66.47,13719
2021-07-15 11:15:00,66.115,66.66,65.628,66.5025,20125
2021-07-15 11:00:00,65.98,66.4258,65.8623,66.125,20033
