time,open,high,low,close,volume
2021-07-30 08:30:00,141.7,141.7,141.7,141.7,105
2021-07-30 08:15:00,141.5,141.5,141.5,141.5,185
2021-07-30 07:15:00,141.7,141.92,141.7,141.92,409
2021-07-30 07:00:00,142.0,142.0,142.0,142.0,201
2021-07-30 06:15:00,141.77,141.77,141.77,141.77,228
2021-07-29 20:00:00,141.76,141.76,141.75,141.75,400
2021-07-29 19:45:00,141.75,141.85,141.75,141.85,550
2021-07-29 19:15:00,141.89,141.89,141.89,141.89,500
2021-07-29 18:30:00,141.89,141.89,141.89,141.89,119
2021-07-29 18:15:00,141.89,141.89,141.89,141.89,276
2021-07-29 18:00:00,141.89,141.89,141.89,141.89,351
2021-07-29 17:30:00,141.89,141.89,141.89,141.89,718
2021-07-29 17:15:00,141.7,141.71,141.65,141.65,400
2021-07-29 17:00:00,141.53,141.53,141.51,141.51,843
2021-07-29 16:45:00,141.51,141.98,141.51,141.98,589
2021-07-29 16:30:00,141.93,141.93,141.93,141.93,6916
2021-07-29 16:15:00,141.93,141.93,141.93,141.93,63638
2021-07-29 16:00:00,141.71,141.95,141.6,141.93,311309
2021-07-29 15:45:00,141.8878,141.93,141.62,141.7079,165940
2021-07-29 15:30:00,141.96,142.0,141.825,141.89,79649
2021-07-29 15:15:00,142.06,142.13,141.98,141.98,62573
2021-07-29 15:00:00,141.96,142.075,141.88,142.06,55543
2021-07-29 14:45:00,141.98,142.01,141.9,141.96,63789
2021-07-29 14:30:00,142.15,142.16,141.975,142.0,53773
2021-07-29 14:15:00,142.24,142.25,142.1055,142.15,58154
2021-07-29 14:00:00,142.35,142.37,142.17,142.23,48719
2021-07-29 13:45:00,142.165,142.368,142.1602,142.3653,61627
2021-07-29 13:30:00,141.91,142.18,141.9,142.16,121378
2021-07-29 13:15:00,142.02,142.04,141.82,141.91,115575
2021-07-29 13:00:00,142.2,142.21,141.97,142.06,120889
2021-07-29 12:45:00,142.16,142.29,142.14,142.191,50926
2021-07-29 12:30:00,142.16,142.2,142.09,142.1726,39480
2021-07-29 12:15:00,142.1903,142.24,142.14,142.15,34445
2021-07-29 12:00:00,142.16,142.22,142.079,142.2,52738
2021-07-29 11:45:00,142.09,142.29,142.07,142.19,74068
2021-07-29 11:30:00,142.38,142.4,142.05,142.09,91883
2021-07-29 11:15:00,142.3,142.43,142.18,142.38,78722
2021-07-29 11:00:00,142.06,142.37,142.03,142.295,56268
2021-07-29 10:45:00,142.02,142.15,141.97,142.07,70262
2021-07-29 10:30:00,142.2,142.295,142.04,142.04,51341
2021-07-29 10:15:00,142.455,142.455,142.09,142.23,83393
2021-07-29 10:00:00,142.72,142.74,142.0339,142.4,122881
2021-07-29 09:45:00,142.33,142.96,142.33,142.69,199045
2021-07-29 09:30:00,142.43,142.5,142.43,142.5,4183
2021-07-29 09:15:00,142.24,142.24,142.24,142.24,239
2021-07-29 08:15:00,142.0,142.4,142.0,142.05,594
2021-07-28 18:30:00,141.9,141.9,141.9,141.9,100
2021-07-28 17:45:00,141.77,141.77,141.77,141.77,101
2021-07-28 17:15:00,141.86,141.86,141.85,141.85,730
2021-07-28 16:15:00,141.77,142.0,141.77,142.0,77745
2021-07-28 16:00:00,142.075,142.11,141.695,141.78,279089
2021-07-28 15:45:00,141.79,142.15,141.79,142.065,134562
2021-07-28 15:30:00,142.04,142.06,141.64,141.79,114874
2021-07-28 15:15:00,142.13,142.21,141.99,142.03,78340
2021-07-28 15:00:00,142.08,142.2,141.96,142.115,63204
2021-07-28 14:45:00,141.94,142.07,141.85,142.05,78199
2021-07-28 14:30:00,141.89,142.0,141.86,141.94,61524
2021-07-28 14:15:00,141.85,142.02,141.64,141.86,84538
2021-07-28 14:00:00,141.93,142.0,141.81,141.84,36082
2021-07-28 13:45:00,141.94,142.0,141.8787,141.9269,32960
2021-07-28 13:30:00,141.97,142.06,141.9,141.92,51315
2021-07-28 13:15:00,142.07,142.07,141.87,141.95,47839
2021-07-28 13:00:00,141.96,142.16,141.945,142.09,28443
2021-07-28 12:45:00,142.15,142.15,141.92,141.94,46677
2021-07-28 12:30:00,142.33,142.4,142.11,142.13,37427
2021-07-28 12:15:00,142.42,142.44,142.3,142.35,43385
2021-07-28 12:00:00,142.64,142.74,142.36,142.43,61661
2021-07-28 11:45:00,142.0417,142.7,142.0417,142.65,82568
2021-07-28 11:30:00,142.01,142.11,141.95,142.04,56879
2021-07-28 11:15:00,142.25,142.3,141.96,141.96,60453
2021-07-28 11:00:00,142.0656,142.28,142.0,142.27,108571
2021-07-28 10:45:00,142.13,142.38,142.04,142.04,93262
2021-07-28 10:30:00,141.95,142.24,141.8,142.16,99143
2021-07-28 10:15:00,142.44,142.46,141.9221,141.97,110026
2021-07-28 10:00:00,142.48,142.58,142.23,142.46,96149
2021-07-28 09:45:00,143.01,143.1,142.26,142.5,193605
2021-07-28 09:30:00,142.75,143.01,142.75,143.01,726
2021-07-28 09:15:00,142.1653,142.7807,142.1653,142.7807,311
2021-07-28 09:00:00,142.61,142.95,142.61,142.95,5291
2021-07-28 08:15:00,142.7499,142.7499,142.61,142.61,974
2021-07-28 07:45:00,142.69,142.69,142.69,142.69,500
2021-07-28 06:15:00,142.75,142.75,142.75,142.75,152
2021-07-27 20:00:00,142.62,142.62,142.62,142.62,150
2021-07-27 18:15:00,142.69,142.69,142.69,142.69,111
2021-07-27 18:00:00,142.6,142.6,142.6,142.6,100
2021-07-27 17:15:00,142.58,142.58,142.58,142.58,188
2021-07-27 16:45:00,142.75,142.75,142.51,142.51,515
2021-07-27 16:30:00,142.75,142.75,142.75,142.75,100
2021-07-27 16:15:00,142.75,142.93,142.61,142.93,69612
2021-07-27 16:00:00,142.83,142.97,142.7,142.74,427669
2021-07-27 15:45:00,142.69,142.83,142.57,142.82,139722
2021-07-27 15:30:00,142.61,142.75,142.53,142.68,86589
2021-07-27 15:15:00,142.59,142.69,142.51,142.6,85473
2021-07-27 15:00:00,142.525,142.64,142.41,142.59,65743
2021-07-27 14:45:00,142.72,142.72,142.465,142.52,48161
2021-07-27 14:30:00,142.58,142.75,142.57,142.72,59805
2021-07-27 14:15:00,142.355,142.6,142.355,142.59,59378
2021-07-27 14:00:00,142.64,142.7,142.37,142.37,59990
