λ|is_conv|w|F1|F2|F3|F4|t|stat
[0.4871794871794872, 0.5128205128205128, 0.0, 0.0]|true|[8.305224337701504e-6, 6.8592536039705906e-6, 8.499988655970169e-6, 1.604326716031775e-5, 8.51968327885854e-6, 0.36271810750300626, 0.46486410343011547, 1.0335671841369201e-5, 8.434828622857749e-6, 1.0495831234041268e-5, 1.3692192209875326e-5, 4.802308190580704e-6, 2.630933254047956e-6, 1.556477038111093e-5, 4.720932073270483e-6, 0.1722643185900114, 4.83085453251224e-6, 8.589686914657867e-6, 5.409091338817513e-6, 1.5735959236849414e-5]|0.0013963934818409442|0.0005524787188531435|1.3164968786631618e-5|7.046419016010315e-6|1.0290000438690186|LOCALLY_SOLVED
[0.46153846153846156, 0.5384615384615384, 0.0, 0.0]|true|[9.554564104393998e-6, 7.823864752382151e-6, 9.847114585766029e-6, 2.1281148311078318e-5, 1.0171518489099794e-5, 0.36823055955614814, 0.4301171092003176, 1.2168475127034622e-5, 9.73406868234971e-6, 1.214718627059135e-5, 1.620973357376741e-5, 5.1157823748457455e-6, 2.7684622615472752e-6, 1.8770142069591265e-5, 5.0408651487647484e-6, 0.20147127727724073, 5.4165744048181236e-6, 9.847913596565982e-6, 6.0662260715048315e-6, 1.9090326469522594e-5]|0.0013236832932117483|0.00048679210554016845|1.0462285234049642e-5|5.254062144560671e-6|1.0889999866485596|LOCALLY_SOLVED
[0.4358974358974359, 0.5641025641025641, 0.0, 0.0]|true|[1.152911624314043e-5, 9.268050221651524e-6, 1.2067355200037777e-5, 3.864060675105852e-5, 1.34077103999536e-5, 0.3732386454716089, 0.39852232070068094, 1.5341626766238588e-5, 1.1899314095288464e-5, 1.4903306860100999e-5, 2.060442798366429e-5, 5.473794760668728e-6, 2.9211009135352788e-6, 2.4923933397428134e-5, 5.407746966558888e-6, 0.22800186490976404, 6.223173713988172e-6, 1.174379718690751e-5, 6.981885553085837e-6, 2.5831970932911033e-5]|0.0012575563529328843|0.00043292074708787095|8.377613327681379e-6|3.954374379713268e-6|1.0390000343322754|LOCALLY_SOLVED
[0.41025641025641024, 0.5897435897435898, 0.0, 0.0]|true|[1.5771802030849322e-5, 1.2082182311565296e-5, 1.7201930797256545e-5, 0.00013494770042978216, 2.3272186571306327e-5, 0.3778011040766061, 0.36964261481279287, 2.337336380945867e-5, 1.6964162561500565e-5, 2.134777696911422e-5, 3.188834047667782e-5, 5.888196622989627e-6, 3.091491480688886e-6, 4.347623566401703e-5, 5.833811187400575e-6, 0.25212205471683136, 7.5591646997051544e-6, 1.5463723131853182e-5, 8.537716826150023e-6, 4.7526608199364886e-5]|0.0011970588491535552|0.000388544235513873|6.769961580121772e-6|3.0039947742464902e-6|1.064000129699707|LOCALLY_SOLVED
[0.3846153846153846, 0.6153846153846154, 0.0, 0.0]|true|[1.6704058728933752e-5, 1.3142908353507773e-5, 1.7832756991639607e-5, 0.00012127885843357862, 2.194654812768725e-5, 0.38199586849034534, 0.34321053928500517, 2.435992002380184e-5, 1.7119241850328355e-5, 2.1701702102551595e-5, 3.3684312818542484e-5, 6.35871613656596e-6, 3.2829197880390213e-6, 4.3964359972450354e-5, 6.325057229886029e-6, 0.2743647926547032, 8.380323633618686e-6, 1.704141926336863e-5, 9.3732422557549e-6, 4.63032242363641e-5]|0.001141756042898289|0.00035202853430152766|5.544972311002516e-6|2.307521219460019e-6|1.0479998588562012|LOCALLY_SOLVED
[0.3589743589743589, 0.6410256410256411, 0.0, 0.0]|true|[8.074495467153492e-6, 6.171408536746014e-6, 8.839836423645746e-6, 0.0019539887377205446, 1.244317792081524e-5, 0.38599422341531964, 0.31841033064452623, 1.3205415299572587e-5, 8.276424217887418e-6, 1.0664325881804779e-5, 1.9092018046263647e-5, 2.505238583396729e-6, 1.2631616440917076e-6, 2.8688855686933982e-5, 2.5022434695727522e-6, 0.2934721885181868, 3.7225040141825516e-6, 8.19335769841066e-6, 4.160994347546455e-6, 3.1465227008778594e-5]|0.0010895469682350835|0.0003211163434282868|4.565838742046631e-6|1.7815285598160872e-6|1.2360000610351562|LOCALLY_SOLVED
[0.33333333333333337, 0.6666666666666666, 0.0, 0.0]|true|[2.76123229888876e-5, 2.0710330591679815e-5, 3.0911136816515314e-5, 0.03516689251398526, 5.881819881902177e-5, 0.39122286995112315, 0.28670688372375314, 6.294785055766688e-5, 2.932759695592966e-5, 3.87785888438087e-5, 0.0001136399669058307, 7.481748555201188e-6, 3.7558183620196685e-6, 0.0003152804013510054, 7.557722552791255e-6, 0.2857200355491037, 1.1878241231561276e-5, 2.937112717772335e-5, 1.3308146230995224e-5, 0.00041193906409419593]|0.001015241222960895|0.0002818526638573068|3.0065795633404922e-6|1.2123367106462588e-6|1.1460001468658447|LOCALLY_SOLVED
[0.3076923076923077, 0.6923076923076923, 0.0, 0.0]|true|[1.215054777048694e-5, 9.121409502236014e-6, 1.3637216537852761e-5, 0.06670050511547035, 2.681278671501369e-5, 0.3948686258510205, 0.2568882403124973, 3.3490080851862484e-5, 1.2543341025311182e-5, 1.6981521142293564e-5, 8.152976694708418e-5, 2.9514233330331267e-6, 1.4642446197644837e-6, 0.0015410339401519765, 3.0250297333147032e-6, 0.2765577229310724, 5.0498720591354195e-6, 1.3725068591774931e-5, 5.640762356081316e-6, 0.0032057487786022443]|0.0009440422572867862|0.0002482577715517851|1.8326594475020305e-6|8.187027817422708e-7|1.2070000171661377|LOCALLY_SOLVED
[0.28205128205128205, 0.717948717948718, 0.0, 0.0]|true|[1.3655597707717251e-5, 1.0362999958941276e-5, 1.5473556038265764e-5, 0.0708487612906411, 3.0509270498722612e-5, 0.3675139218860676, 0.22801104097869196, 4.355284233541621e-5, 1.3626279718656604e-5, 1.8815866007913508e-5, 0.00015324501821303545, 3.192492547956398e-6, 1.5852974446062587e-6, 0.042866348509162606, 3.2758872306753096e-6, 0.25142433326484104, 5.621350896485446e-6, 1.622041884504734e-5, 6.221735586371181e-6, 0.03900023545756579]|0.0008477886589903862|0.00020806829004634553|9.056153975173567e-7|5.134659085903762e-7|1.2080001831054688|LOCALLY_SOLVED
[0.2564102564102564, 0.7435897435897436, 0.0, 0.0]|true|[1.5662419132731092e-5, 1.2045188047172188e-5, 1.8010064634509386e-5, 0.07113810256858225, 3.9821699955016904e-5, 0.33734864008838467, 0.20074869898443606, 8.170587097945919e-5, 1.5009904867970298e-5, 2.1384333922713466e-5, 0.0017610947922610662, 3.4750441386141467e-6, 1.7289572033267486e-6, 0.09125504441929558, 3.562877821262548e-6, 0.22577790499124997, 6.34362421223873e-6, 1.9969775773292215e-5, 6.932996056698846e-6, 0.07172486139904549]|0.0007535470617885917|0.0001733240290511318|2.8379583710074454e-7|3.1696280398865014e-7|1.2749998569488525|LOCALLY_SOLVED
